Date,Price,Open,High,Low,Vol.,Change %
2021-07-19,3244.04,3258.87,3258.87,3236.39,1.10B,-1.00%
2021-07-16,3276.91,3282.89,3282.89,3259.32,1.07B,-0.28%
2021-07-15,3286.22,3269.33,3286.58,3263.09,1.17B,0.66%
2021-07-14,3264.81,3270.09,3270.09,3250.45,908.95M,-0.20%
2021-07-13,3271.38,3253.24,3273.9,3253.24,1.15B,0.77%
2021-07-12,3246.47,3227.51,3251.45,3227.51,1.14B,0.89%
2021-07-09,3217.95,3245.52,3245.52,3188.8,1.31B,-1.07%
2021-07-08,3252.68,3287.68,3295.71,3252.41,1.52B,-0.99%
2021-07-07,3285.34,3303.59,3303.59,3277.66,1.15B,-0.60%
2021-07-06,3305.21,3295.44,3313.51,3295.44,1.03B,0.36%
2021-07-05,3293.21,3285.29,3298.93,3285.29,850.41M,0.35%
2021-07-02,3281.78,3282.81,3295.68,3278.19,1.02B,-0.01%
2021-07-01,3282.06,3297.92,3300.12,3278.1,1.16B,-0.44%
2021-06-30,3296.68,3288.63,3305.73,3288.63,1.61B,0.30%
2021-06-29,3286.68,3305.26,3305.42,3276.63,1.21B,-0.46%
2021-06-28,3301.89,3305.46,3311.69,3291.3,1.43B,-0.03%
2021-06-25,3302.84,3289.18,3316.08,3289.18,1.20B,0.51%
2021-06-24,3286.1,3281.47,3292.27,3277.85,1.30B,0.30%
2021-06-23,3276.19,3265.73,3281.88,3263.07,1.07B,0.38%
2021-06-22,3263.88,3245.79,3267.63,3245.79,1.67B,0.71%
2021-06-21,3240.79,3264.18,3264.18,3225.56,1.51B,-0.83%
2021-06-18,3267.93,3265.68,3275.76,3262.58,1.63B,0.09%
2021-06-17,3264.96,3276.2,3276.2,3251.32,1.85B,-0.42%
2021-06-16,3278.68,3259.06,3281.96,3256.68,2.35B,0.62%
2021-06-15,3258.63,3253.17,3262.8,3247.9,1.73B,0.20%
2021-06-14,3252.13,3249.6,3254.49,3238.51,1.66B,0.09%
2021-06-11,3249.32,3226.98,3251.58,3226.98,1.65B,0.77%
2021-06-10,3224.64,3216.94,3235.39,3210.31,1.90B,0.26%
2021-06-09,3216.18,3245.08,3246.49,3216.18,1.96B,-0.97%
2021-06-08,3247.83,3251.83,3264.67,3242.56,1.95B,-0.13%
2021-06-07,3252.12,3244.59,3264.41,3233.4,1.73B,0.37%
2021-06-04,3240.08,3246.17,3246.19,3218.67,1.39B,-0.23%
2021-06-03,3247.43,3224.96,3258.5,3224.96,1.58B,0.72%
2021-06-02,3224.23,3224.4,3241.07,3216.1,1.50B,0.07%
2021-06-01,3221.87,3207.12,3233.17,3199.18,1.47B,0.56%
2021-05-31,3203.92,3192.06,3204.29,3179.87,1.12B,0.48%
2021-05-28,3188.73,3172.09,3198.66,3171.85,966.37M,0.73%
2021-05-27,3165.51,3170.84,3173.86,3142.37,1.08B,-0.09%
2021-05-26,3168.43,3171.91,3183.97,3160.3,1.27B,-0.09%
2021-05-25,3171.32,3152.93,3173.1,3148.3,612.98M,0.86%
2021-05-24,3144.3,3155.91,3163.27,3137.81,587.97M,-0.38%
2021-05-21,3156.42,3171.91,3198.01,3149.46,797.26M,-0.19%
2021-05-20,3162.28,3174.53,3174.53,3140.48,774.25M,-0.34%
2021-05-18,3173.05,3135.38,3176.4,3135.38,786.14M,1.23%
2021-05-17,3134.52,3163.21,3173.01,3121.32,771.31M,-0.60%
2021-05-14,3153.32,3131.35,3162.31,3131.35,836.40M,1.00%
2021-05-13,3122.11,3146.97,3161.93,3103.88,1.10B,-1.25%
2021-05-12,3161.66,3209.36,3212.83,3138.04,1.42B,-1.49%
2021-05-11,3209.43,3239.92,3239.92,3192.25,1.10B,-1.23%
2021-05-10,3249.3,3201.46,3255.9,3201.46,1.01B,1.63%
2021-05-07,3197.2,3179.63,3205.11,3179.63,989.68M,0.58%
2021-05-06,3178.74,3147.72,3178.74,3133.64,1.24B,1.00%
2021-05-04,3147.37,3131.39,3147.38,3109.78,1.28B,0.64%
2021-05-03,3127.2,3149.05,3174.26,3120.7,1.04B,-0.66%
2021-04-30,3147.86,3176.43,3179.43,3143.38,1.36B,-0.83%
2021-04-29,3174.07,3184.75,3200.41,3161.06,1.22B,-0.23%
2021-04-28,3181.47,3217.21,3219.69,3176.55,1.41B,-1.06%
2021-04-27,3215.42,3218.3,3223.05,3203.25,1.53B,-0.07%
2021-04-26,3217.53,3191.34,3217.53,3191.34,1.30B,0.99%
2021-04-23,3186.1,3173.47,3188.7,3146.54,2.25B,0.27%
2021-04-22,3177.52,3174.52,3196.97,3174.52,1.75B,0.18%
2021-04-21,3171.66,3214.24,3214.24,3165.49,1.77B,-1.52%
2021-04-20,3220.7,3198.31,3220.82,3195.96,1.30B,0.68%
2021-04-19,3198.84,3201.11,3214.45,3193.4,1.06B,0.01%
2021-04-16,3198.62,3194.08,3206.76,3185.67,985.28M,0.13%
2021-04-15,3194.33,3180.73,3204.48,3178.99,1.31B,0.38%
2021-04-14,3182.38,3169.95,3188.32,3162.12,1.78B,0.42%
2021-04-13,3169.08,3138.21,3173.26,3136.99,1.74B,1.07%
2021-04-12,3135.59,3134.88,3147.27,3127.91,1.05B,0.12%
2021-04-09,3131.88,3146.51,3156.04,3125.24,1.82B,-0.36%
2021-04-08,3143.26,3137.25,3145.81,3122.09,1.36B,0.19%
2021-04-07,3137.41,3129.07,3146.19,3125.33,1.98B,0.33%
2021-04-06,3127.08,3123.8,3139.29,3110.19,1.28B,0.20%
2021-04-05,3120.83,3121.23,3127.2,3101.86,1.08B,0.26%
2021-04-02,3112.8,3104.72,3121.58,3101.6,792.70M,0.82%
2021-04-01,3087.4,3073.77,3090.88,3069.68,922.68M,0.85%
2021-03-31,3061.42,3073.39,3093.89,3061.4,1.15B,-0.28%
2021-03-30,3070,3038.44,3074.57,3038.44,1.02B,1.12%
2021-03-29,3036.04,3047.71,3054.21,3025.39,1.29B,-0.16%
2021-03-26,3041.01,3012.79,3041.86,3012.79,1.04B,1.09%
2021-03-25,3008.33,2995.67,3024.63,2987.83,940.35M,0.40%
2021-03-24,2996.35,2996.32,3006.54,2971.04,978.43M,-0.28%
2021-03-23,3004.74,3038.25,3058.79,3003.05,1.33B,-1.01%
2021-03-22,3035.46,3040.01,3048.11,3019.6,915.74M,-0.13%
2021-03-19,3039.53,3063.01,3063.01,3022.49,1.07B,-0.86%
2021-03-18,3066.01,3054.93,3090.19,3054.93,1.23B,0.61%
2021-03-17,3047.5,3067.76,3069.57,3027.2,814.99M,-0.64%
2021-03-16,3067.17,3049.23,3071.54,3049.23,1.12B,0.70%
2021-03-15,3045.71,3057.06,3065.17,3036.14,1.16B,-0.28%
2021-03-12,3054.39,3030.73,3061.43,3030.73,1.67B,1.35%
2021-03-11,3013.7,2964.3,3028.37,2964.3,1.35B,1.88%
2021-03-10,2958.12,2980.76,3013.95,2951.53,905.65M,-0.60%
2021-03-09,2976.12,2989.96,3000.49,2929.36,1.53B,-0.67%
2021-03-08,2996.11,3031.99,3055.65,2992.64,1.93B,-1.00%
2021-03-05,3026.26,3036.16,3036.98,2982.45,1.19B,-0.57%
2021-03-04,3043.49,3076.88,3076.88,3022.54,1.28B,-1.28%
2021-03-03,3082.99,3041.2,3083.04,3029.37,2.24B,1.29%
2021-03-02,3043.87,3021.68,3096.5,3020.74,1.75B,1.03%
2021-02-26,3012.95,3089.49,3089.49,2988.28,1.36B,-2.80%
2021-02-25,3099.69,3026.47,3099.8,3026.47,1.28B,3.50%
2021-02-24,2994.98,3070.58,3092.05,2993.46,1.56B,-2.45%
2021-02-23,3070.09,3069.26,3094.29,3035.46,2.36B,-0.31%
2021-02-22,3079.75,3114.03,3142.48,3079.16,1.83B,-0.90%
2021-02-19,3107.62,3089.96,3109.67,3040.28,3.46B,0.68%
2021-02-18,3086.66,3131.74,3140.4,3086.66,1.86B,-1.50%
2021-02-17,3133.73,3162.95,3162.95,3115.48,1.78B,-0.93%
2021-02-16,3163.25,3151.85,3180.94,3145.84,1.94B,0.52%
2021-02-15,3147,3108.7,3156.56,3108.7,1.60B,1.50%
2021-02-10,3100.58,3088.13,3111.88,3064.25,2.15B,0.52%
2021-02-09,3084.67,3102.25,3129.66,3084.67,2.15B,-0.21%
2021-02-08,3091.24,3113.63,3128.54,3085.59,1.28B,-0.94%
2021-02-05,3120.63,3098.49,3124.62,3081.78,1.19B,1.07%
2021-02-04,3087.55,3135.02,3135.02,3068.46,1.46B,-1.35%
2021-02-03,3129.68,3108.42,3142.26,3091.85,901.79M,1.06%
2021-02-02,3096.81,3065.56,3138.95,3065.56,887.31M,1.32%
2021-02-01,3056.53,2976.81,3056.87,2947.24,969.26M,2.70%
2021-01-29,2976.21,3078.73,3100.22,2962.7,995.07M,-3.03%
2021-01-28,3069.05,3114.98,3114.98,3046.64,1.31B,-1.71%
2021-01-27,3122.56,3143.46,3182.53,3118.89,924.58M,-0.57%
2021-01-26,3140.31,3203.96,3209.18,3132.67,873.02M,-2.14%
2021-01-25,3208.99,3144.01,3212.22,3142.8,1.09B,2.18%
2021-01-22,3140.63,3163.83,3185.26,3140.6,1.11B,-0.64%
2021-01-21,3160.84,3123.27,3163.21,3123.27,1.36B,1.49%
2021-01-20,3114.55,3115.04,3145.01,3077.15,1.19B,0.71%
2021-01-19,3092.66,3013.05,3107,3011.32,1.35B,2.61%
2021-01-18,3013.93,3079.9,3079.9,3003.89,1.47B,-2.33%
2021-01-15,3085.9,3153.84,3189.9,3085.9,1.33B,-2.03%
2021-01-14,3149.93,3148.65,3159.03,3128.72,1.23B,0.05%
2021-01-13,3148.29,3128.26,3164.37,3109.63,1.58B,0.71%
2021-01-12,3125.95,3145.87,3154.79,3047.56,1.39B,-0.71%
2021-01-11,3148.45,3161.9,3266.23,3096.19,1.71B,-0.12%
2021-01-08,3152.18,3040.11,3161.11,3040.11,1.30B,3.97%
2021-01-07,3031.68,2980.75,3055.28,2980.75,1.52B,2.14%
2021-01-06,2968.21,2993.34,3027.16,2961.37,1.79B,-0.75%
2021-01-05,2990.57,2943.67,2990.57,2921.84,1.52B,1.57%
2021-01-04,2944.45,2874.5,2946.54,2869.11,1.03B,2.47%
2020-12-30,2873.47,2820.36,2878.21,2809.35,1.07B,1.88%
2020-12-29,2820.51,2810.55,2823.44,2792.06,1.05B,0.42%
2020-12-28,2808.6,2820.95,2834.59,2799.56,1.01B,0.06%
2020-12-24,2806.86,2762.6,2812.16,2762.6,1.03B,1.70%
2020-12-23,2759.82,2737.74,2769.08,2716.28,1.12B,0.96%
2020-12-22,2733.68,2772.03,2774.22,2733.64,1.26B,-1.62%
2020-12-21,2778.65,2771.98,2780.24,2747.09,1.14B,0.23%
2020-12-18,2772.18,2770.95,2782.15,2762.8,1.06B,0.06%
2020-12-17,2770.43,2769.89,2772.71,2742.25,1.02B,-0.05%
2020-12-16,2771.79,2763.64,2781.08,2761.5,1.17B,0.54%
2020-12-15,2756.82,2763.65,2769.37,2735.08,1.09B,-0.19%
2020-12-14,2762.2,2769.43,2782.79,2755.29,1.11B,-0.28%
2020-12-11,2770.06,2754.16,2781.04,2754.16,1.22B,0.86%
2020-12-10,2746.46,2750.34,2765.46,2718.7,1.23B,-0.33%
2020-12-09,2755.47,2703.3,2755.47,2703.3,1.25B,2.02%
2020-12-08,2700.93,2745.13,2747.45,2700.92,1.42B,-1.62%
2020-12-07,2745.44,2738.11,2754.01,2711.42,1.50B,0.51%
2020-12-04,2731.45,2705.34,2742.77,2705.34,1.78B,1.31%
2020-12-03,2696.22,2686.38,2696.22,2672.85,817.07M,0.76%
2020-12-02,2675.9,2645.88,2677.26,2644.53,1.08B,1.58%
2020-12-01,2634.25,2613.42,2638.87,2611.67,1.15B,1.66%
2020-11-30,2591.34,2648.05,2648.66,2591.34,1.31B,-1.60%
2020-11-27,2633.45,2624.8,2635,2618.47,1.20B,0.29%
2020-11-26,2625.91,2605.73,2625.97,2592.43,1.39B,0.94%
2020-11-25,2601.54,2637.34,2642.26,2583.41,1.41B,-0.62%
2020-11-24,2617.76,2616.28,2628.52,2605.03,1.36B,0.58%
2020-11-23,2602.59,2560.04,2605.58,2553.7,1.65B,1.92%
2020-11-20,2553.5,2544.06,2558.21,2539.79,1.13B,0.24%
2020-11-19,2547.42,2536.89,2548.95,2529.53,976.48M,0.07%
2020-11-18,2545.64,2548.85,2553.95,2536.78,923.50M,0.26%
2020-11-17,2539.15,2544.12,2556.09,2533.34,1.27B,-0.15%
2020-11-16,2543.03,2507.46,2546.37,2507.46,1.24B,1.97%
2020-11-13,2493.87,2470.12,2495.77,2460.96,1.07B,0.74%
2020-11-12,2475.62,2482.68,2488.79,2467.04,1.28B,-0.41%
2020-11-11,2485.87,2459.5,2488.04,2459.5,1.27B,1.35%
2020-11-10,2452.83,2453.95,2457.94,2435.59,1.46B,0.23%
2020-11-09,2447.2,2438.63,2459.15,2434.52,1.35B,1.27%
2020-11-06,2416.5,2421.79,2431.11,2404.97,825.57M,0.11%
2020-11-05,2413.79,2373.41,2413.79,2370.85,702.04M,2.40%
2020-11-04,2357.32,2361.32,2371.14,2339.95,986.79M,0.60%
2020-11-03,2343.31,2315.81,2344.77,2315.3,887.44M,1.88%
2020-11-02,2300.16,2276.61,2302.64,2267.95,678.50M,1.46%
2020-10-30,2267.15,2319.56,2320.2,2266.93,795.59M,-2.56%
2020-10-29,2326.67,2312.34,2330.17,2299.91,509.77M,-0.79%
2020-10-28,2345.26,2324.18,2345.46,2316.47,705.77M,0.62%
2020-10-27,2330.84,2328.66,2349.33,2321.23,666.94M,-0.56%
2020-10-26,2343.91,2366.5,2374.5,2342.58,822.27M,-0.72%
2020-10-23,2360.81,2364.84,2368.57,2344.49,890.38M,0.24%
2020-10-22,2355.05,2355.61,2360.22,2339.73,815.61M,-0.67%
2020-10-21,2370.86,2363.03,2371.74,2356.32,812.84M,0.53%
2020-10-20,2358.41,2333.56,2358.41,2322.06,874.29M,0.50%
2020-10-19,2346.74,2352.92,2364.25,2344.77,931.64M,0.22%
2020-10-16,2341.53,2363.88,2370.73,2325.03,920.20M,-0.83%
2020-10-15,2361.21,2375.91,2376.73,2348.74,1.17B,-0.81%
2020-10-14,2380.48,2403.74,2405.56,2375.54,901.18M,-0.94%
2020-10-13,2403.15,2416.85,2418.89,2385.87,724.92M,-0.02%
2020-10-12,2403.73,2404.18,2409.42,2393.74,843.57M,0.49%
2020-10-08,2391.96,2408.49,2409.01,2383.82,961.73M,0.21%
2020-10-07,2386.94,2350.82,2387.45,2347.82,737.99M,0.89%
2020-10-06,2365.9,2369.17,2378.28,2355.39,861.75M,0.34%
2020-10-05,2358,2330.55,2364.73,2327.83,763.62M,1.29%
2020-09-29,2327.89,2331.51,2339.83,2320.04,646.22M,0.86%
2020-09-28,2308.08,2301.16,2314.81,2291.32,605.98M,1.29%
2020-09-25,2278.79,2295.19,2296.36,2267.63,697.96M,0.27%
2020-09-24,2272.7,2295.62,2309.74,2268.88,714.88M,-2.59%
2020-09-23,2333.24,2352.56,2354.46,2287.44,735.04M,0.03%
2020-09-22,2332.59,2388.14,2388.49,2323.58,1.05B,-2.38%
2020-09-21,2389.39,2412.44,2427.17,2379.38,1.04B,-0.95%
2020-09-18,2412.4,2413.53,2417.81,2396.33,756.52M,0.26%
2020-09-17,2406.17,2430.77,2437.02,2398.69,853.74M,-1.22%
2020-09-16,2435.92,2442.72,2450.53,2429.94,772.94M,-0.31%
2020-09-15,2443.58,2434.59,2444.57,2423.79,849.97M,0.65%
2020-09-14,2427.91,2418.33,2429.07,2410.79,963.08M,1.30%
2020-09-11,2396.69,2389.76,2397.56,2374,882.88M,0.01%
2020-09-10,2396.48,2404.83,2406.68,2388.56,1.06B,0.87%
2020-09-09,2375.81,2372.53,2388.85,2369.12,946.25M,-1.09%
2020-09-08,2401.91,2402.66,2407.56,2391.43,979.36M,0.74%
2020-09-07,2384.22,2369.85,2387.49,2362.42,1.20B,0.67%
2020-09-04,2368.25,2332.68,2371.02,2332.68,1.35B,-1.15%
2020-09-03,2395.9,2383.26,2401.78,2382.23,981.55M,1.33%
2020-09-02,2364.37,2363.43,2369.57,2341.29,1.43B,0.63%
2020-09-01,2349.55,2340.19,2355.9,2331.23,1.09B,1.01%
2020-08-31,2326.17,2377.09,2381.5,2326.06,1.65B,-1.17%
2020-08-28,2353.8,2362.22,2379.26,2345.28,1.30B,0.40%
2020-08-27,2344.45,2371.95,2373.36,2344.38,913.92M,-1.05%
2020-08-26,2369.32,2367.74,2374.68,2336.98,956.48M,0.11%
2020-08-25,2366.73,2352.15,2369.78,2340.97,771.58M,1.58%
2020-08-24,2329.83,2309.38,2332.33,2283.48,649.28M,1.10%
2020-08-21,2304.59,2306.16,2329.34,2280.97,865.73M,1.34%
2020-08-20,2274.22,2339.91,2357.08,2270.85,903.74M,-3.66%
2020-08-19,2360.54,2370.87,2380.1,2353.17,637.96M,0.52%
2020-08-18,2348.24,2405.84,2419.65,2336.78,909.75M,-2.46%
2020-08-14,2407.49,2427.85,2435,2383.69,968.12M,-1.23%
2020-08-13,2437.53,2455.28,2458.17,2412.49,907.22M,0.21%
2020-08-12,2432.35,2414.78,2432.35,2393.27,763.73M,0.57%
2020-08-11,2418.67,2396.11,2429.36,2396.11,843.44M,1.35%
2020-08-10,2386.38,2353.92,2390.51,2349.33,784.62M,1.48%
2020-08-07,2351.67,2349.25,2362.24,2333.62,812.59M,0.39%
2020-08-06,2342.61,2322.64,2352.48,2322.64,797.15M,1.33%
2020-08-05,2311.86,2289.23,2312.14,2283.95,841.30M,1.40%
2020-08-04,2279.97,2272.33,2284.66,2269.69,722.91M,1.29%
2020-08-03,2251.04,2251.65,2254.38,2237.04,648.46M,0.07%
2020-07-31,2249.37,2278.53,2281.41,2248.49,739.69M,-0.78%
2020-07-30,2267.01,2275.33,2281.33,2263.81,713.04M,0.17%
2020-07-29,2263.16,2258.35,2276.79,2252.24,899.49M,0.27%
2020-07-28,2256.99,2238.19,2266,2237.21,866.72M,1.76%
2020-07-27,2217.86,2203.48,2231.25,2203.48,928.62M,0.79%
2020-07-24,2200.44,2196.73,2219.57,2195.49,1.00B,-0.71%
2020-07-23,2216.19,2227.24,2227.24,2202.99,934.54M,-0.56%
2020-07-22,2228.66,2228.2,2238.86,2221.62,856.22M,-0.01%
2020-07-21,2228.83,2219.19,2234.86,2214.28,918.48M,1.39%
2020-07-20,2198.2,2209.59,2209.59,2183.83,686.82M,-0.14%
2020-07-17,2201.19,2187.85,2204.2,2187.85,569.30M,0.80%
2020-07-16,2183.76,2203.3,2207.34,2177.82,784.64M,-0.82%
2020-07-15,2201.88,2208.73,2216.97,2190.66,830.27M,0.84%
2020-07-14,2183.61,2176.43,2183.61,2165.6,810.95M,-0.11%
2020-07-13,2186.06,2170.51,2188.8,2163.07,650.23M,1.67%
2020-07-10,2150.25,2171.44,2171.52,2140.29,886.99M,-0.81%
2020-07-09,2167.9,2171.15,2181.48,2166.74,619.37M,0.42%
2020-07-08,2158.88,2166.76,2173.83,2150.89,677.81M,-0.24%
2020-07-07,2164.17,2202.04,2206.79,2164.03,847.43M,-1.09%
2020-07-06,2187.93,2158.95,2191.28,2157.71,666.90M,1.65%
2020-07-03,2152.41,2147.89,2153.54,2135.3,770.05M,0.80%
2020-07-02,2135.37,2116.72,2135.37,2113.98,1.09B,1.36%
2020-07-01,2106.7,2128.81,2133.55,2101.33,1.12B,-0.08%
2020-06-30,2108.33,2124.38,2134.38,2108.26,708.60M,0.71%
2020-06-29,2093.48,2105.54,2120.5,2087.84,643.16M,-1.93%
2020-06-26,2134.65,2137.47,2142.04,2115.25,761.04M,1.05%
2020-06-25,2112.37,2130.45,2143.33,2112.37,1.02B,-2.27%
2020-06-24,2161.51,2145.93,2171.86,2143.91,913.90M,1.42%
2020-06-23,2131.24,2149.13,2158.15,2110.51,917.57M,0.21%
2020-06-22,2126.73,2126.38,2142.88,2122.1,789.37M,-0.68%
2020-06-19,2141.32,2153.09,2153.57,2108.91,1.08B,0.37%
2020-06-18,2133.48,2134.35,2145.13,2120.29,767.18M,-0.35%
2020-06-17,2141.05,2133.18,2154.37,2105.26,927.52M,0.14%
2020-06-16,2138.05,2091.09,2138.08,2079.02,973.64M,5.28%
2020-06-15,2030.82,2114.41,2129.67,2030.82,1.07B,-4.76%
2020-06-12,2132.3,2088.24,2137.12,2084.63,689.90M,-2.04%
2020-06-11,2176.78,2184.36,2200.72,2148.51,827.38M,-0.86%
2020-06-10,2195.69,2187.91,2200.68,2178.12,706.29M,0.31%
2020-06-09,2188.92,2206.23,2212.17,2166.01,817.08M,0.21%
2020-06-08,2184.29,2215.6,2217.21,2174.96,854.04M,0.11%
2020-06-05,2181.87,2151.17,2187.25,2138.18,854.59M,1.43%
2020-06-04,2151.18,2181.64,2191,2139.68,1.39B,0.19%
2020-06-03,2147,2108.55,2156.55,2107.69,1.15B,2.87%
2020-06-02,2087.19,2061.45,2089.43,2059.14,1.00B,1.07%
2020-06-01,2065.08,2037.04,2065.38,2035.63,997.35M,1.75%
2020-05-29,2029.6,2018.37,2038.89,2006.62,1.09B,0.05%
2020-05-28,2028.54,2047.08,2054.52,2003.75,1.17B,-0.13%
2020-05-27,2031.2,2027.9,2043.44,2019.82,1.18B,0.07%
2020-05-26,2029.78,2001,2029.89,1997.94,1.02B,1.76%
2020-05-25,1994.6,1980.51,1994.9,1967.84,641.46M,1.24%
2020-05-22,1970.13,2001.6,2002.65,1961.4,847.47M,-1.41%
2020-05-21,1998.31,2003.2,2004.95,1993,601.20M,0.44%
2020-05-20,1989.64,1972.12,1992.2,1972.12,699.45M,0.46%
2020-05-19,1980.61,1977.47,1983.77,1968.59,773.41M,2.25%
2020-05-18,1937.11,1934.51,1943.07,1921.14,761.69M,0.51%
2020-05-15,1927.28,1937.63,1938.59,1913.21,866.36M,0.12%
2020-05-14,1924.96,1922.44,1931.43,1913.49,760.65M,-0.80%
2020-05-13,1940.42,1897.5,1940.42,1897.24,618.78M,0.95%
2020-05-12,1922.17,1938.62,1938.62,1905.17,799.93M,-0.68%
2020-05-11,1935.4,1953.51,1960.46,1932.87,591.28M,-0.54%
2020-05-08,1945.82,1944.94,1956.89,1942.54,784.77M,0.89%
2020-05-07,1928.61,1922,1938.5,1918.57,775.66M,-0.01%
2020-05-06,1928.76,1919.45,1928.76,1902.55,1.08B,1.76%
2020-05-04,1895.37,1906.42,1918.66,1894.29,1.15B,-2.68%
2020-04-29,1947.56,1936.89,1957.51,1934.31,1.98B,0.70%
2020-04-28,1934.09,1931.25,1941.79,1911.63,1.17B,0.59%
2020-04-27,1922.77,1897.06,1929.82,1894.62,735.66M,1.79%
2020-04-24,1889.01,1906.07,1908.29,1880.71,933.92M,-1.34%
2020-04-23,1914.73,1907.45,1923.53,1895.98,683.72M,0.98%
2020-04-22,1896.15,1855.51,1897.9,1844.85,820.36M,0.89%
2020-04-21,1879.38,1886.78,1898.32,1841.66,1.17B,-1.00%
2020-04-20,1898.36,1908.34,1925.25,1893.17,1.09B,-0.84%
2020-04-17,1914.53,1893.31,1926.02,1893.19,1.67B,3.09%
2020-04-16,1857.07,1839.51,1862.23,1828.13,878.34M,0.00%
2020-04-14,1857.08,1846.41,1864.46,1837.17,886.77M,1.72%
2020-04-13,1825.76,1853.3,1853.3,1825.76,1.02B,-1.88%
2020-04-10,1860.7,1835.76,1861.1,1824.43,992.55M,1.33%
2020-04-09,1836.21,1838.09,1839.33,1818.3,920.57M,1.61%
2020-04-08,1807.14,1815.75,1842.16,1801.8,907.49M,-0.90%
2020-04-07,1823.6,1826.72,1838.97,1791.92,951.74M,1.77%
2020-04-06,1791.88,1745.25,1794.19,1742.67,1.22B,3.85%
2020-04-03,1725.44,1731.17,1743.91,1706.68,1.00B,0.03%
2020-04-02,1724.86,1693.53,1726.76,1664.13,766.31M,2.34%
2020-04-01,1685.46,1737.28,1762.44,1685.37,1.24B,-3.94%
2020-03-31,1754.64,1739.29,1757.81,1722.62,1.04B,2.19%
2020-03-30,1717.12,1670.34,1729.63,1659.95,767.78M,-0.04%
2020-03-27,1717.73,1756.07,1759.05,1668.21,1.08B,1.87%
2020-03-26,1686.24,1699.11,1735.75,1679.23,992.47M,-1.09%
2020-03-25,1704.76,1668.19,1707.64,1645.28,872.81M,5.89%
2020-03-24,1609.97,1523.69,1609.97,1508.68,679.29M,8.60%
2020-03-23,1482.46,1474.45,1516.75,1458.41,647.53M,-5.34%
2020-03-20,1566.15,1498.49,1566.82,1466.48,817.02M,7.44%
2020-03-19,1457.64,1626.09,1626.09,1439.43,977.67M,-8.39%
2020-03-18,1591.2,1686.12,1693.95,1591.12,728.01M,-4.86%
2020-03-17,1672.44,1640.84,1722.97,1637.88,649.78M,-2.47%
2020-03-16,1714.86,1805.43,1805.43,1714.38,682.00M,-3.19%
2020-03-13,1771.44,1722.68,1809.31,1680.6,1.04B,-3.43%
2020-03-12,1834.33,1887.97,1897.23,1808.56,850.34M,-3.87%
2020-03-11,1908.27,1965.67,1967.7,1898.27,679.72M,-2.78%
2020-03-10,1962.93,1942.85,1968.17,1934.72,638.56M,0.42%
2020-03-09,1954.77,1981.02,1989.5,1946.9,666.87M,-4.19%
2020-03-06,2040.22,2053.09,2062.57,2032.13,865.59M,-2.16%
2020-03-05,2085.26,2078.11,2089.08,2059.99,675.20M,1.26%
2020-03-04,2059.33,2005.81,2063.59,2005.81,606.29M,2.24%
2020-03-03,2014.15,2051.85,2051.85,2009.39,615.69M,0.58%
2020-03-02,2002.51,1997.03,2017.07,1969.34,528.10M,0.78%
2020-02-28,1987.01,2020.17,2031.01,1980.82,671.55M,-3.30%
2020-02-27,2054.89,2073.87,2085.4,2049.15,562.77M,-1.05%
2020-02-26,2076.77,2064.07,2089.64,2059.13,810.94M,-1.28%
2020-02-25,2103.61,2075.55,2105.49,2071.5,1.57B,1.18%
2020-02-24,2079.04,2114.04,2120.06,2079.03,948.62M,-3.87%
2020-02-21,2162.84,2165.65,2184.43,2160.28,635.47M,-1.49%
2020-02-20,2195.5,2223.55,2228.18,2186.72,709.56M,-0.67%
2020-02-19,2210.34,2222.51,2226,2191.2,591.16M,0.07%
2020-02-18,2208.88,2225.98,2232.93,2205.21,470.42M,-1.48%
2020-02-17,2242.17,2243.07,2250.05,2230.26,458.25M,-0.06%
2020-02-14,2243.59,2232.71,2251.5,2221.9,597.22M,0.48%
2020-02-13,2232.96,2245.72,2255.49,2230.3,638.67M,-0.24%
2020-02-12,2238.38,2225.95,2242.24,2214.77,632.46M,0.69%
2020-02-11,2223.12,2213.5,2233.32,2211.25,526.21M,1.00%
2020-02-10,2201.07,2185.63,2203.39,2180.51,609.57M,-0.49%
2020-02-07,2211.95,2221.49,2223.92,2198.14,800.34M,-0.72%
2020-02-06,2227.94,2184.77,2229.99,2182.25,695.22M,2.88%
2020-02-05,2165.63,2177.26,2181.52,2154.88,574.40M,0.36%
2020-02-04,2157.9,2121.22,2162.32,2120.53,624.64M,1.84%
2020-02-03,2118.88,2086.61,2126.73,2082.74,836.70M,-0.01%
2020-01-31,2119.01,2160.6,2167.23,2119.01,710.51M,-1.35%
2020-01-30,2148,2181.54,2187.45,2139.72,602.84M,-1.71%
2020-01-29,2185.28,2188.18,2195.45,2172.33,692.30M,0.39%
2020-01-28,2176.72,2192.22,2199.93,2166.23,808.88M,-3.09%
2020-01-23,2246.13,2254.54,2260.63,2241.94,509.61M,-0.93%
2020-01-22,2267.25,2238.53,2269.27,2235.13,608.51M,1.23%
2020-01-21,2239.69,2259.81,2266.31,2238.25,770.32M,-1.01%
2020-01-20,2262.64,2261.4,2277.23,2258.09,545.49M,0.54%
2020-01-17,2250.57,2261.57,2268.71,2245.58,580.82M,0.11%
2020-01-16,2248.05,2231.93,2249.09,2225.41,808.33M,0.77%
